1494837304.269310,184
1494837304.314641,182
1494837304.358736,178
1494837304.400420,189
1494837304.443244,192
1494837304.486256,186
1494837304.528496,176
1494837304.569324,178
1494837304.612708,190
1494837304.656651,182
1494837304.698839,182
1494837304.739546,177
1494837304.780669,186
1494837304.824007,181
1494837304.864903,186
1494837304.904127,187
1494837304.945072,177
1494837304.986380,194
1494837305.028143,180
1494837305.070391,182
1494837305.111407,188
1494837305.153339,193
1494837305.193400,203
1494837305.233268,174
1494837305.274548,205
1494837305.315339,169
1494837305.356029,193
1494837305.397288,186
1494837305.438098,175
1494837305.480129,196
1494837305.521408,225
1494837305.561012,174
1494837305.601309,185
1494837305.641686,203
1494837305.684282,198
1494837305.724655,197
1494837305.769275,192
1494837305.811436,189
1494837305.851326,188
1494837305.892242,188
1494837305.933377,180
1494837305.978421,178
1494837306.018470,200
1494837306.059958,198
1494837306.101944,181
1494837306.145189,190
1494837306.186215,190
1494837306.226243,190
1494837306.268664,186
1494837306.310703,181
1494837306.354543,193
1494837306.399040,185
1494837306.444334,180
1494837306.488923,191
1494837306.532149,208
1494837306.574902,197
1494837306.618933,188
1494837306.662710,199
1494837306.710257,187
1494837306.757681,187
1494837306.802448,187
1494837306.848778,191
1494837306.892014,195
1494837306.941097,195
1494837306.987911,187
1494837307.031872,185
1494837307.075865,202
1494837307.122750,199
1494837307.165949,181
1494837307.211170,190
1494837307.256324,182
1494837307.302597,197
1494837307.346595,191
1494837307.393547,199
1494837307.437690,195
1494837307.484014,185
1494837307.532120,189
1494837307.578672,198
1494837307.621182,179
1494837307.663019,208
1494837307.703445,187
1494837307.744797,174
1494837307.785522,191
1494837307.826275,188
1494837307.867415,181
1494837307.909138,191
1494837307.952663,185
1494837307.999030,191
1494837308.044544,189
1494837308.085944,174
1494837308.127000,193
1494837308.168755,188
1494837308.209452,179
1494837308.249739,181
1494837308.290928,189
1494837308.331045,176
1494837308.378052,203
1494837308.421427,185
1494837308.462950,183
1494837308.503301,193
1494837308.543805,193
1494837308.584201,192
1494837308.625388,183
1494837308.676318,190
1494837308.723415,191
1494837308.766981,178
1494837308.808099,183
1494837308.850990,194
1494837308.894481,183
1494837308.938583,191
1494837308.978911,192
1494837309.021367,188
1494837309.064126,190
1494837309.104577,191
1494837309.145185,184
1494837309.186078,188
1494837309.226249,183
1494837309.268581,189
1494837309.308813,184
1494837309.353615,182
1494837309.396457,195
1494837309.439652,189
1494837309.483821,182
1494837309.523767,176
1494837309.565811,196
1494837309.607230,188
1494837309.648444,182
1494837309.689929,185
1494837309.736190,190
1494837309.781938,200
1494837309.826123,175
1494837309.867755,209
1494837309.908132,195
1494837309.948051,183
1494837309.990654,186
1494837310.055415,191
1494837310.100693,190
1494837310.145794,191
1494837310.187529,187
1494837310.228446,176
1494837310.270656,176
1494837310.311292,182
1494837310.351119,197
1494837310.390058,186
1494837310.433154,193
1494837310.476920,195
1494837310.518301,180
1494837310.566132,192
1494837310.607359,183
1494837310.650449,203
1494837310.692577,187
1494837310.733403,181
1494837310.772637,189
1494837310.813256,203
1494837310.853368,188
1494837310.894039,190
1494837310.934636,193
1494837310.975519,194
1494837311.015630,178
1494837311.056672,180
1494837311.097086,195
1494837311.137516,193
1494837311.178064,184
1494837311.220301,185
1494837311.258767,173
1494837311.300082,191
1494837311.340388,181
1494837311.380397,205
1494837311.419249,176
1494837311.460346,180
1494837311.501265,186
1494837311.541938,186
1494837311.581811,192
1494837311.622858,182
1494837311.662922,194
1494837311.703282,190
1494837311.745498,199
1494837311.787219,186
1494837311.827897,197
1494837311.869139,200
1494837311.909402,183
1494837311.950446,187
1494837311.991527,182
1494837312.032762,186
1494837312.077692,184
1494837312.118894,193
1494837312.161694,200
1494837312.202538,193
1494837312.243796,198
1494837312.284014,188
1494837312.324427,181
1494837312.364730,189
1494837312.404535,187
1494837312.446400,209
1494837312.487681,186
1494837312.528567,202
1494837312.569521,187
1494837312.612390,194
1494837312.652939,181
1494837312.695114,181
1494837312.735865,192
1494837312.776186,186
1494837312.817481,186
1494837312.858792,188
1494837312.899557,200
1494837312.940122,192
1494837312.980275,187
1494837313.020397,191
1494837313.060695,181
1494837313.100302,196
1494837313.140677,191
1494837313.180449,184
1494837313.220346,188
1494837313.260024,174
1494837313.301101,180
1494837313.340879,175
1494837313.382439,194
1494837313.423668,196
1494837313.465196,188
1494837313.507461,176
1494837313.546991,180
1494837313.587489,192
1494837313.629490,195
1494837313.669898,199
1494837313.711682,183
1494837313.750989,192
1494837313.791720,183
1494837313.833368,181
1494837313.873025,183
1494837313.914566,179
1494837313.955169,192
1494837313.996589,199
1494837314.037510,189
1494837314.078581,186
1494837314.118015,183
1494837314.159063,187
1494837314.199182,178
1494837314.238855,182
1494837314.278158,188
1494837314.318932,201
1494837314.359702,191
1494837314.400670,186
1494837314.441396,184
1494837314.481841,184
1494837314.522688,185
1494837314.564126,173
1494837314.605120,187
1494837314.647160,188
1494837314.689732,185
1494837314.729373,184
1494837314.771483,190
1494837314.815587,192
1494837314.862215,185
1494837314.908594,180
1494837314.951483,194
1494837314.992260,190
1494837315.032420,190
1494837315.072626,200
1494837315.112320,183
1494837315.152720,207
1494837315.192718,199
1494837315.232907,182
1494837315.274143,185
1494837315.314695,184
1494837315.354767,188
1494837315.395025,194
1494837315.439435,189
1494837315.480867,186
1494837315.520222,181
1494837315.560725,185
1494837315.603245,184
1494837315.644117,186
1494837315.686731,180
1494837315.726808,189
1494837315.766688,180
1494837315.804617,186
1494837315.845480,176
1494837315.884789,192
1494837315.924729,191
1494837315.966597,189
1494837316.007166,197
1494837316.047378,185
1494837316.087332,183
1494837316.125984,181
1494837316.166383,183
1494837316.207679,182
1494837316.247933,184
1494837316.287465,187
1494837316.327664,195
1494837316.368262,182
1494837316.407833,194
1494837316.448462,170
1494837316.490391,215
1494837316.530131,195
1494837316.572547,197
1494837316.612872,192
1494837316.652581,184
1494837316.699758,183
1494837316.738489,192
1494837316.777470,184
1494837316.818660,193
1494837316.857986,189
1494837316.900178,196
1494837316.940267,181
1494837316.981469,187
1494837317.182551,144
1494837317.660493,203
1494837317.890577,137
