1494837166.956980,141
1494837166.982392,142
1494837167.008028,142
1494837167.036009,142
1494837167.064316,143
1494837167.092284,142
1494837167.119738,142
1494837167.145242,142
1494837167.173628,142
1494837167.199010,143
1494837167.224009,144
1494837167.248890,144
1494837167.276206,144
1494837167.302461,145
1494837167.328910,145
1494837167.356652,145
1494837167.382937,145
1494837167.408154,145
1494837167.433434,144
1494837167.458560,145
1494837167.484163,146
1494837167.512428,146
1494837167.540017,146
1494837167.567433,145
1494837167.598003,146
1494837167.626688,146
1494837167.651915,146
1494837167.677380,147
1494837167.702407,146
1494837167.730186,147
1494837167.755355,148
1494837167.780573,149
1494837167.805612,149
1494837167.833303,149
1494837167.864023,149
1494837167.892085,149
1494837167.919031,149
1494837167.943617,150
1494837167.968145,150
1494837167.993120,151
1494837168.018118,150
1494837168.043302,150
1494837168.068046,151
1494837168.092768,151
1494837168.117921,150
1494837168.143049,151
1494837168.168307,151
1494837168.193323,151
1494837168.218807,152
1494837168.243598,152
1494837168.268363,152
1494837168.293637,152
1494837168.320446,151
1494837168.348970,153
1494837168.376772,152
1494837168.402289,152
1494837168.427677,151
1494837168.454797,152
1494837168.483095,153
1494837168.511122,154
1494837168.537850,154
1494837168.565440,153
1494837168.590570,155
1494837168.615622,155
1494837168.640551,154
1494837168.665506,153
1494837168.690794,154
1494837168.715696,153
1494837168.740400,154
1494837168.764978,155
1494837168.789794,156
1494837168.814274,155
1494837168.839079,156
1494837168.864360,156
1494837168.889676,157
1494837168.914819,157
1494837168.939928,157
1494837168.964966,157
1494837168.989981,157
1494837169.014801,157
1494837169.040050,157
1494837169.064699,158
1494837169.089724,158
1494837169.114432,157
1494837169.139108,159
1494837169.163853,157
1494837169.191035,157
1494837169.218717,157
1494837169.245706,159
1494837169.272567,158
1494837169.301853,159
1494837169.329708,160
1494837169.358665,160
1494837169.385517,160
1494837169.413701,160
1494837169.439443,161
1494837169.466933,161
1494837169.491935,160
1494837169.517377,159
1494837169.542006,159
1494837169.566944,160
1494837169.593252,160
1494837169.618242,161
1494837169.643224,162
1494837169.668048,161
1494837169.693142,162
1494837169.718053,162
1494837169.742924,162
1494837169.767990,163
1494837169.793699,163
1494837169.819667,162
1494837169.845553,164
1494837169.871314,164
1494837169.896873,164
1494837169.922014,163
1494837169.948977,164
1494837169.973759,163
1494837169.998866,163
1494837170.025556,163
1494837170.050976,165
1494837170.076399,164
1494837170.101945,164
1494837170.127990,165
1494837170.152963,165
1494837170.178747,166
1494837170.203661,166
1494837170.229128,166
1494837170.254246,166
1494837170.281254,166
1494837170.306377,167
1494837170.331769,167
1494837170.357069,167
1494837170.387335,167
1494837170.413111,166
1494837170.438155,167
1494837170.462940,168
1494837170.488130,168
1494837170.513297,168
1494837170.540196,170
1494837170.565634,171
1494837170.591768,170
1494837170.616895,170
1494837170.642280,171
1494837170.668483,171
1494837170.694970,169
1494837170.719711,168
1494837170.744704,170
1494837170.769596,169
1494837170.794491,170
1494837170.819508,170
1494837170.844459,170
1494837170.869140,170
1494837170.894497,170
1494837170.922305,171
1494837170.947751,170
1494837170.972994,170
1494837170.998633,170
1494837171.026292,171
1494837171.051978,171
1494837171.077626,172
1494837171.102845,172
1494837171.131230,172
1494837171.159784,172
1494837171.189202,173
1494837171.217593,172
1494837171.245102,173
1494837171.272903,171
1494837171.298466,172
1494837171.323524,171
1494837171.351616,173
1494837171.379426,173
1494837171.406890,173
1494837171.434948,175
1494837171.463290,174
1494837171.491430,175
1494837171.520024,175
1494837171.548453,175
1494837171.576092,175
1494837171.603233,175
1494837171.630791,174
1494837171.658496,174
1494837171.686624,175
1494837171.713731,174
1494837171.740454,175
1494837171.769130,176
1494837171.797329,177
1494837171.825487,176
1494837171.853497,176
1494837171.881058,176
1494837171.908586,176
1494837171.935329,177
1494837171.962286,177
1494837171.991951,177
1494837172.017474,176
1494837172.046515,176
1494837172.074115,179
1494837172.099434,179
1494837172.124222,178
1494837172.149750,178
1494837172.175544,177
1494837172.202586,178
1494837172.227970,179
1494837172.256047,179
1494837172.283528,178
1494837172.309926,178
1494837172.334786,179
1494837172.359503,180
1494837172.384372,180
1494837172.409500,181
1494837172.434718,181
1494837172.460369,178
1494837172.484984,181
1494837172.510339,181
1494837172.535114,180
1494837172.559853,181
1494837172.585613,181
1494837172.612924,180
1494837172.641404,182
1494837172.666499,181
1494837172.691452,183
1494837172.716807,183
1494837172.741695,183
1494837172.766684,183
1494837172.791437,182
1494837172.816354,182
1494837172.841087,182
1494837172.868236,183
1494837172.895307,183
1494837172.920242,182
1494837172.945230,183
1494837172.970386,184
1494837172.995378,184
1494837173.020516,184
1494837173.045700,185
1494837173.071035,184
1494837173.095435,183
1494837173.119959,184
1494837173.147192,183
1494837173.173853,185
1494837173.198937,185
1494837173.226936,185
1494837173.254964,185
1494837173.280394,183
1494837173.304957,185
1494837173.330482,187
1494837173.356373,186
1494837173.381671,187
1494837173.406537,185
1494837173.431647,185
1494837173.456369,184
1494837173.481240,186
1494837173.506211,186
1494837173.530999,187
1494837173.555738,187
1494837173.580575,187
1494837173.607259,188
1494837173.632178,188
1494837173.656952,189
1494837173.682063,189
1494837173.706984,189
1494837173.731795,189
1494837173.756933,189
1494837173.781492,188
1494837173.806672,188
1494837173.831453,189
1494837173.856377,189
1494837173.881470,188
1494837173.908989,188
1494837173.936616,189
1494837173.963838,190
1494837173.991073,190
1494837174.019530,190
1494837174.047002,191
1494837174.074754,190
1494837174.100846,190
1494837174.128248,191
1494837174.157017,191
1494837174.184551,191
1494837174.211727,191
1494837174.236809,191
1494837174.271798,192
1494837174.296839,193
1494837174.321713,192
1494837174.347623,192
1494837174.375520,192
1494837174.400957,192
1494837174.426023,192
1494837174.450919,193
1494837174.475445,192
1494837174.500239,192
1494837174.525566,192
1494837174.550207,193
1494837174.576263,191
1494837174.601001,194
1494837174.625927,195
1494837174.651028,194
1494837174.676006,195
1494837174.700922,195
1494837174.725981,195
1494837174.750999,195
1494837174.775712,194
1494837174.800408,195
1494837174.825901,195
1494837174.850653,193
1494837174.875836,195
1494837174.901298,195
1494837174.926417,197
1494837174.951397,195
1494837174.976283,196
1494837175.001129,197
1494837175.026350,195
1494837175.051557,197
1494837175.076107,195
1494837175.101086,194
1494837175.126331,194
1494837175.151213,197
1494837175.176412,196
1494837175.201457,198
1494837175.226478,198
1494837175.251260,199
1494837175.276248,199
1494837175.301311,199
1494837175.326114,192
1494837175.352262,198
1494837175.377139,197
1494837175.401888,199
1494837175.427747,196
1494837175.452606,199
1494837175.477743,198
1494837175.502626,195
1494837175.529631,199
1494837175.556064,199
1494837175.581156,197
1494837175.606122,196
1494837175.631277,201
1494837175.656022,192
1494837175.681058,201
1494837175.706163,201
1494837175.730794,195
1494837175.755707,198
1494837175.780820,197
1494837175.808443,197
1494837175.833242,198
1494837175.858422,202
1494837175.883270,199
1494837175.908288,200
1494837175.933260,203
1494837175.957845,201
1494837175.983223,197
1494837176.007895,197
1494837176.032847,195
1494837176.058050,192
1494837176.083146,194
1494837176.108549,202
1494837176.133229,194
1494837176.158094,198
1494837176.183054,203
1494837176.207741,197
1494837176.232960,193
1494837176.257930,193
1494837176.282926,195
1494837176.307702,194
1494837176.335284,200
1494837176.360937,203
1494837176.386026,201
1494837176.411129,205
1494837176.436260,204
1494837176.461584,191
1494837176.486287,191
1494837176.511215,191
1494837176.536528,191
1494837176.561311,191
1494837176.586441,195
1494837176.613690,201
1494837176.638993,203
1494837176.665700,206
1494837176.690416,186
1494837176.715248,185
1494837176.740246,185
1494837176.765342,190
1494837176.789976,190
1494837176.815050,189
1494837176.839613,189
1494837176.864510,201
1494837176.889526,203
1494837176.914318,199
1494837176.939605,189
1494837176.964174,188
1494837176.988885,186
1494837177.013842,185
1494837177.038890,185
1494837177.066245,188
1494837177.091345,194
1494837177.118092,202
1494837177.145219,207
1494837177.170496,194
1494837177.195285,194
1494837177.220307,194
1494837177.245561,195
1494837177.270823,195
1494837177.295667,187
1494837177.320798,187
1494837177.346036,191
1494837177.370774,194
1494837177.395863,199
1494837177.420522,200
1494837177.445329,200
1494837177.470553,200
1494837177.495522,200
1494837177.521837,199
1494837177.547254,194
1494837177.572292,194
1494837177.598624,194
1494837177.624158,197
1494837177.648798,198
1494837177.673498,197
1494837177.698560,197
1494837177.723552,198
1494837177.748671,198
1494837177.773305,197
1494837177.798165,198
1494837177.823239,198
1494837177.850894,194
1494837177.876179,194
1494837177.901901,196
1494837177.927059,197
1494837177.951866,196
1494837177.977201,195
1494837178.002286,195
1494837178.027922,195
1494837178.052974,196
1494837178.077604,196
1494837178.102864,192
1494837178.127859,193
1494837178.153001,186
1494837178.177924,186
1494837178.207099,187
1494837178.233876,190
1494837178.261456,190
1494837178.289833,193
1494837178.316649,193
1494837178.344539,189
1494837178.371859,188
1494837178.399946,201
1494837178.426253,201
1494837178.451631,191
1494837178.479392,186
1494837178.507196,193
1494837178.532765,201
1494837178.560252,199
1494837178.587689,186
1494837178.615229,186
1494837178.644059,191
1494837178.672131,191
1494837178.698710,191
1494837178.726790,189
1494837178.752351,189
1494837178.777900,202
1494837178.802961,205
1494837178.828190,199
1494837178.852872,201
1494837178.877480,200
1494837178.902824,202
1494837178.927708,202
1494837178.953991,188
1494837178.978749,188
1494837179.003585,188
1494837179.028317,194
1494837179.053156,194
1494837179.078203,182
1494837179.106241,182
1494837179.133244,191
1494837179.160498,200
1494837179.187435,196
1494837179.212871,191
1494837179.237743,192
1494837179.263239,192
1494837179.288054,192
1494837179.313125,191
1494837179.338052,194
1494837179.363437,194
1494837179.389145,193
1494837179.414097,192
1494837179.438957,188
1494837179.464266,189
1494837179.489385,189
1494837179.514934,192
1494837179.539817,192
1494837179.564698,192
1494837179.589831,195
1494837179.614833,195
1494837179.639809,201
1494837179.665246,201
1494837179.690419,204
1494837179.715435,204
1494837179.740501,205
1494837179.765596,189
1494837179.790776,189
1494837179.815669,189
1494837179.841230,188
1494837179.866720,188
1494837179.892382,191
1494837179.917188,192
1494837179.941950,192
1494837179.967062,195
1494837179.991658,195
1494837180.017173,199
1494837180.042103,200
1494837180.068781,194
1494837180.094176,187
1494837180.120844,186
1494837180.147105,207
1494837180.173804,207
1494837180.201526,190
1494837180.229389,191
1494837180.257792,200
1494837180.286042,200
1494837180.315409,190
1494837180.344161,181
1494837180.371834,187
1494837180.399313,206
1494837180.435915,194
1494837180.463822,187
1494837180.492660,194
1494837180.523268,205
1494837180.550953,198
1494837180.578741,186
1494837180.607976,201
1494837180.635433,214
1494837180.663198,203
1494837180.691169,188
1494837180.719724,188
1494837180.748828,192
1494837180.775603,192
1494837180.804033,192
1494837180.832163,195
1494837180.861138,212
1494837180.890788,208
1494837180.918277,185
1494837180.949455,175
1494837180.977756,175
1494837181.007356,192
1494837181.036913,192
1494837181.065350,188
1494837181.092507,188
1494837181.120928,196
1494837181.148314,196
1494837181.177668,187
1494837181.227271,211
1494837181.265715,201
1494837181.295664,183
1494837181.324085,183
1494837181.352244,198
1494837181.381700,198
1494837181.410360,190
1494837181.438712,198
1494837181.467195,213
1494837181.496441,204
1494837181.525235,181
1494837181.553960,181
1494837181.595300,190
1494837181.623137,190
1494837181.653739,192
1494837181.681745,192
1494837181.709855,195
1494837181.736916,195
1494837181.763064,185
1494837181.788971,182
1494837181.816064,183
1494837181.847853,187
1494837181.878066,186
1494837181.909452,190
1494837181.939158,190
1494837181.969422,187
1494837181.996674,187
1494837182.024569,191
1494837182.051429,192
1494837182.081483,196
1494837182.109262,196
1494837182.135973,192
1494837182.167312,193
1494837182.195425,192
1494837182.223871,192
1494837182.250577,192
1494837182.277802,192
1494837182.304721,192
1494837182.331154,199
1494837182.357938,198
1494837182.384631,193
1494837182.412676,187
1494837182.439551,188
1494837182.465991,189
1494837182.491560,189
1494837182.517605,187
1494837182.543645,188
1494837182.569094,184
1494837182.594408,181
1494837182.619896,181
1494837182.645034,193
1494837182.670438,194
1494837182.698354,182
1494837182.724627,182
1494837182.749492,182
1494837182.775051,190
1494837182.799799,190
1494837182.825453,199
1494837182.850317,198
1494837182.874980,191
