1494837653,s1-eth3,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1494837653,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1494837653,s1-eth2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1494837653,s1-eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1494837653,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1494837653,total,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1494837653,s1-eth3,126400.00,2377600.00,2504000.00,23776,1264,1600.00,1600.00,3200.00,16,16,0.00,0.00,0,0
1494837653,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1494837653,s1-eth2,127000.00,2377600.00,2504600.00,23776,1270,1700.00,1600.00,3300.00,16,17,0.00,0.00,0,0
1494837653,s1-eth1,4755200.00,246000.00,5001200.00,2460,47552,3200.00,3200.00,6400.00,32,32,0.00,0.00,0,0
1494837653,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1494837653,total,5008600.00,5001200.00,10009800.00,50012,50086,6500.00,6400.00,12900.00,64,65,0.00,0.00,0,0
1494837653,s1-eth3,3581.82,67545.45,71127.27,7430,394,45.45,45.45,90.91,5,5,0.00,0.00,0,0
1494837653,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1494837653,s1-eth2,3472.73,67545.45,71018.18,7430,382,45.45,45.45,90.91,5,5,0.00,0.00,0,0
1494837653,s1-eth1,135090.91,7054.55,142145.45,776,14860,90.91,90.91,181.82,10,10,0.00,0.00,0,0
1494837653,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1494837653,total,142145.45,142145.45,284290.91,15636,15636,181.82,181.82,363.64,20,20,0.00,0.00,0,0
1494837653,s1-eth3,11815.13,237260.50,249075.62,28234,1406,159.66,159.66,319.33,19,19,0.00,0.00,0,0
1494837653,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1494837653,s1-eth2,12537.82,249747.91,262285.72,29720,1492,168.07,168.07,336.13,20,20,0.00,0.00,0,0
1494837653,s1-eth1,487008.41,24352.94,511361.34,2898,57954,327.73,327.73,655.46,39,39,0.00,0.00,0,0
1494837653,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1494837653,total,511361.34,511361.34,1022722.69,60852,60852,655.46,655.46,1310.92,78,78,0.00,0.00,0,0
1494837653,s1-eth3,125800.00,2526200.00,2652000.00,25262,1258,1700.00,1700.00,3400.00,17,17,0.00,0.00,0,0
1494837653,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1494837653,s1-eth2,125800.00,2526200.00,2652000.00,25262,1258,1700.00,1700.00,3400.00,17,17,0.00,0.00,0,0
1494837653,s1-eth1,5052400.00,251600.00,5304000.00,2516,50524,3400.00,3400.00,6800.00,34,34,0.00,0.00,0,0
1494837653,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1494837653,total,5304000.00,5304000.00,10608000.00,53040,53040,6800.00,6800.00,13600.00,68,68,0.00,0.00,0,0
1494837653,s1-eth3,2690.91,54036.36,56727.27,5944,296,36.36,36.36,72.73,4,4,0.00,0.00,0,0
1494837653,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1494837653,s1-eth2,2146.79,40899.08,43045.87,4458,234,27.52,27.52,55.05,3,3,0.00,0.00,0,0
1494837653,s1-eth1,95431.19,4862.39,100293.58,530,10402,64.22,64.22,128.44,7,7,0.00,0.00,0,0
1494837653,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
